Div. No.,Division Name,School No.,School Name,Low Grade,High Grade,Grade PK,Grade JK,Grade KG,Grade T1,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Grade PG,Total Full-Time,Part-time Students,Total Full-time & Part-time Students
118,Norfolk City Public Schools,670,LARRYMORE ELEM,PK,5,33,,107,,74,89,108,88,73,,,,,,,,,572,0,572
118,Norfolk City Public Schools,520,LINDENWOOD ELEM,PK,5,36,,68,,58,56,57,48,50,,,,,,,,,373,0,373
118,Norfolk City Public Schools,682,LITTLE CREEK ELEM,PK,5,54,,108,,149,117,125,100,95,,,,,,,,,748,0,748
118,Norfolk City Public Schools,460,MARY CALCOTT ELEM,PK,5,52,,86,,79,89,95,77,66,,,,,,,,,544,0,544
118,Norfolk City Public Schools,10,MAURY HIGH,9,12,,,,,,,,,,,,,613,442,328,324,,"1,707",0,"1,707"
118,Norfolk City Public Schools,490,NORTHSIDE MIDDLE,6,8,,,,,,,,,,288,253,221,,,,,,762,0,762
118,Norfolk City Public Schools,620,NORVIEW ELEM,PK,5,37,,82,,63,72,85,54,72,,,,,,,,,465,0,465
118,Norfolk City Public Schools,580,NORVIEW HIGH,9,12,,,,,,,,,,,,,704,480,269,433,2,"1,888",0,"1,888"
118,Norfolk City Public Schools,570,NORVIEW MIDDLE,6,8,,,,,,,,,,398,341,369,,,,,,"1,108",0,"1,108"
118,Norfolk City Public Schools,190,OCEAN VIEW ELEM,KG,5,1,,96,,94,100,110,107,105,,,,,,,,,613,0,613
118,Norfolk City Public Schools,630,OCEANAIR ELEM,PK,5,87,,85,,80,82,90,74,69,,,,,,,,,567,0,567
118,Norfolk City Public Schools,530,P.B. YOUNG SR. ELEM,PK,2,105,,133,,137,119,,,,,,,,,,,,494,0,494
118,Norfolk City Public Schools,710,POPLAR HALLS ELEM,PK,2,39,,96,,78,90,,,,,,,,,,,,303,0,303
118,Norfolk City Public Schools,480,RICHARD BOWLING ELEM,PK,5,87,,95,,64,87,77,83,69,,,,,,,,,562,0,562
118,Norfolk City Public Schools,30,RUFFNER MIDDLE,6,8,,,,,,,,,,219,191,202,,,,,,612,0,612
118,Norfolk City Public Schools,850,SEWELLS POINT ELEM,PK,5,54,,102,,107,99,106,92,64,,,,,,,,,624,0,624
118,Norfolk City Public Schools,650,SHERWOOD FOREST ELEM,PK,5,50,,104,,95,100,93,95,84,,,,,,,,,621,0,621
118,Norfolk City Public Schools,770,SOUTHSIDE STEM ACADEMY AT CAMPOSTELLA ,KG,6,,,119,,108,133,116,118,100,92,,,,,,,,786,0,786
118,Norfolk City Public Schools,820,ST. HELENA ELEM,PK,5,33,,44,,42,39,43,51,26,,,,,,,,,278,0,278
118,Norfolk City Public Schools,500,SUBURBAN PARK ELEM,PK,5,52,,80,,70,72,75,64,64,,,,,,,,,477,0,477
118,Norfolk City Public Schools,100,TANNERS CREEK ELEM,PK,5,59,,79,,86,76,84,83,90,,,,,,,,,557,0,557
118,Norfolk City Public Schools,800,TARRALLTON ELEM,PK,5,49,,71,,62,68,50,45,42,,,,,,,,,387,0,387
118,Norfolk City Public Schools,780,TIDEWATER PARK ELEM,3,5,,,,,,,111,118,66,,,,,,,,,295,0,295
118,Norfolk City Public Schools,150,WALTER HERRON TAYLOR ELEM,PK,5,17,,52,,58,60,60,62,54,,,,,,,,,363,0,363
118,Norfolk City Public Schools,471,WILLARD MODEL ELEM,PK,5,50,,77,,91,92,76,70,77,,,,,,,,,533,0,533
118,Norfolk City Public Schools,860,WILLOUGHBY ELEM,PK,2,134,,23,,19,18,,,,,,,,,,,,194,0,194
65,Northampton County Public Schools,452,KIPTOPEKE ELEM,PK,6,38,,69,,58,59,64,62,70,65,,,,,,,,485,0,485
65,Northampton County Public Schools,350,NORTHAMPTON HIGH,9,12,,,,,,,,,,,,,124,122,121,90,,457,0,457
65,Northampton County Public Schools,360,NORTHAMPTON MIDDLE ,7,8,,,,,,,,,,,141,118,,,,,,259,0,259
65,Northampton County Public Schools,451,OCCOHANNOCK ELEM,PK,6,31,,78,,66,58,65,55,67,47,,,,,,,,467,0,467
66,Northumberland County Public Schools,331,NORTHUMBERLAND ELEM,PK,5,28,,98,,78,88,92,90,91,,,,,,,,,565,36,601
66,Northumberland County Public Schools,40,NORTHUMBERLAND HIGH,9,12,,,,,,,,,,,,,109,124,99,111,,443,0,443
66,Northumberland County Public Schools,210,NORTHUMBERLAND MIDDLE,6,8,,,,,,,,,,102,92,100,,,,,,294,0,294
119,Norton City Public Schools,20,J.I. BURTON HIGH,8,12,,,,,,,,,,,,67,45,59,61,47,,279,0,279
119,Norton City Public Schools,40,NORTON ELEM,PK,7,26,,54,,57,64,58,62,55,60,74,,,,,,,510,0,510
67,Nottoway County Public Schools,340,BLACKSTONE PRIMARY,PK,4,68,,80,,68,95,64,94,,,,,,,,,,469,0,469
67,Nottoway County Public Schools,310,BURKEVILLE ELEM,PK,KG,64,,68,,,,,,,,,,,,,,,132,0,132
67,Nottoway County Public Schools,330,CREWE PRIMARY,1,4,,,,,79,71,87,84,,,,,,,,,,321,0,321
67,Nottoway County Public Schools,301,NOTTOWAY HIGH,9,12,,,,,,,,,,,,,174,158,137,148,,617,0,617
67,Nottoway County Public Schools,300,NOTTOWAY INTERMEDIATE,5,6,,,,,,,,,149,153,,,,,,,,302,0,302
67,Nottoway County Public Schools,302,NOTTOWAY MIDDLE,7,8,,,,,,,,,,,158,166,,,,,,324,0,324
68,Orange County Public Schools,360,GORDON-BARBOUR ELEM,KG,5,41,,53,,48,57,60,55,65,,,,,,,,,379,0,379
68,Orange County Public Schools,70,LIGHTFOOT ELEM,3,5,,,,,,,86,82,70,,,,,,,,,238,0,238
68,Orange County Public Schools,50,LOCUST GROVE ELEM,3,5,,,,,,,122,161,136,,,,,,,,,419,0,419
68,Orange County Public Schools,471,LOCUST GROVE MIDDLE,6,8,,,,,,,,,,196,220,199,,,,,,615,0,615
68,Orange County Public Schools,51,LOCUST GROVE PRIMARY SCHOOL,KG,2,80,,130,,129,144,,,,,,,,,,,,483,1,484
68,Orange County Public Schools,330,ORANGE CO. HIGH,9,12,,,,,,,,,,,,,412,369,342,383,,"1,506",0,"1,506"
68,Orange County Public Schools,370,ORANGE ELEM,KG,5,113,,108,,87,93,99,106,89,,,,,,,,,695,1,696
68,Orange County Public Schools,340,PROSPECT HEIGHTS MIDDLE,6,8,,,,,,,,,,172,165,189,,,,,,526,0,526
68,Orange County Public Schools,350,UNIONVILLE ELEM,KG,2,2,,85,,78,83,,,,,,,,,,,,248,0,248
69,Page County Public Schools,340,GROVE HILL PRESCHOOL ACADEMY,PK,PK,75,,,,,,,,,,,,,,,,,75,0,75
69,Page County Public Schools,350,LURAY ELEM,PK,5,25,,52,,50,75,84,62,83,,,,,,,,,431,0,431
69,Page County Public Schools,110,LURAY HIGH,9,12,,,,,,,,,,,,,135,138,136,117,,526,1,527
69,Page County Public Schools,400,LURAY MIDDLE,6,8,,,,,,,,,,127,112,118,,,,,,357,0,357
69,Page County Public Schools,380,PAGE COUNTY HIGH,9,12,,,,,,,,,,,,,135,140,131,134,,540,4,544
69,Page County Public Schools,390,PAGE COUNTY MIDDLE,6,8,,,,,,,,,,131,167,148,,,,,,446,0,446
69,Page County Public Schools,310,SHENANDOAH ELEM,PK,5,4,,64,,62,67,54,60,71,,,,,,,,,382,0,382
69,Page County Public Schools,50,SPRINGFIELD ELEM,PK,5,18,,38,,32,40,38,42,37,,,,,,,,,245,0,245
69,Page County Public Schools,210,STANLEY ELEM,PK,5,4,,72,,77,83,67,56,77,,,,,,,,,436,0,436
70,Patrick County Public Schools,440,BLUE RIDGE ELEM,PK,7,15,,33,,27,32,31,33,37,33,31,,,,,,,272,0,272
70,Patrick County Public Schools,350,HARDIN REYNOLDS ELEM,4,7,,,,,,,,63,52,66,55,,,,,,,236,0,236
70,Patrick County Public Schools,150,MEADOWS OF DAN ELEM,PK,7,12,,56,,66,70,45,33,41,49,37,,,,,,,409,0,409
70,Patrick County Public Schools,700,PATRICK COUNTY HIGH,8,12,,,,,,,,,,,,199,172,199,191,190,,951,0,951
70,Patrick County Public Schools,680,PATRICK SPRINGS ELEM,PK,3,25,,72,,66,46,48,,,,,,,,,,,257,0,257
70,Patrick County Public Schools,320,STUART ELEM,PK,7,18,,47,,46,47,59,46,60,53,54,,,,,,,430,0,430
70,Patrick County Public Schools,80,WOOLWINE ELEM,PK,7,11,,30,,28,13,28,18,24,23,22,,,,,,,197,0,197
120,Petersburg City Public Schools,110,A.P. HILL ELEM,KG,5,,,94,,81,87,67,71,73,,,,,,,,,473,0,473
120,Petersburg City Public Schools,180,J.E.B. STUART ELEM,KG,5,,,100,,85,93,82,105,91,,,,,,,,,556,0,556
120,Petersburg City Public Schools,121,PEABODY MIDDLE,6,8,,,,,,,,,,233,247,253,,,,,,733,0,733
120,Petersburg City Public Schools,200,PETERSBURG HIGH,9,12,,,,,,,,,,,,,301,265,253,277,,"1,096",0,"1,096"
120,Petersburg City Public Schools,170,ROBERT E. LEE ELEM,KG,5,,,106,,87,96,79,69,55,,,,,,,,,492,0,492
120,Petersburg City Public Schools,130,WALNUT HILL ELEM,KG,5,,,92,,102,82,104,87,82,,,,,,,,,549,0,549
120,Petersburg City Public Schools,160,WESTVIEW EARLY CHILDHOOD ED. CTR.,PK,PK,376,,,,,,,,,,,,,,,,,376,0,376
71,Pittsylvania County Public Schools,"1,853",BROSVILLE ELEM,PK,5,17,,36,,36,43,42,53,43,,,,,,,,,270,0,270
71,Pittsylvania County Public Schools,640,CHATHAM ELEM,PK,5,13,,39,,34,32,53,25,40,,,,,,,,,236,0,236
71,Pittsylvania County Public Schools,"1,720",CHATHAM HIGH,9,12,,,,,,,,,,,,,174,162,141,167,,644,0,644
71,Pittsylvania County Public Schools,"1,660",CHATHAM MIDDLE,6,8,,,,,,,,,,156,156,172,,,,,,484,0,484
71,Pittsylvania County Public Schools,"1,680",DAN RIVER HIGH,9,12,,,,,,,,,,,,,195,179,173,159,,706,0,706
71,Pittsylvania County Public Schools,"1,090",DAN RIVER MIDDLE,6,8,,,,,,,,,,161,177,179,,,,,,517,0,517
71,Pittsylvania County Public Schools,280,GRETNA ELEM,PK,5,46,,94,,93,99,101,78,91,,,,,,,,,602,0,602
71,Pittsylvania County Public Schools,"1,700",GRETNA HIGH,9,12,,,,,,,,,,,,,204,149,95,129,,577,0,577
71,Pittsylvania County Public Schools,290,GRETNA MIDDLE,6,8,,,,,,,,,,155,171,122,,,,,,448,0,448
71,Pittsylvania County Public Schools,30,JOHN L. HURT ELEM,PK,5,37,,46,,50,44,33,43,50,,,,,,,,,303,0,303
71,Pittsylvania County Public Schools,"1,690",KENTUCK ELEM,PK,5,44,,78,,93,99,87,89,85,,,,,,,,,575,0,575
71,Pittsylvania County Public Schools,"1,750",MT. AIRY ELEM,PK,5,12,,22,,28,39,36,33,29,,,,,,,,,199,0,199
71,Pittsylvania County Public Schools,"1,460",SOUTHSIDE ELEM,PK,5,18,,61,,70,71,71,83,97,,,,,,,,,471,0,471
71,Pittsylvania County Public Schools,"1,710",STONY MILL ELEM,PK,5,42,,81,,49,77,76,89,81,,,,,,,,,495,0,495
71,Pittsylvania County Public Schools,"1,730",TUNSTALL HIGH,9,12,,,,,,,,,,,,,238,241,258,233,,970,0,970
71,Pittsylvania County Public Schools,"1,130",TUNSTALL MIDDLE,6,8,,,,,,,,,,210,220,218,,,,,,648,0,648
71,Pittsylvania County Public Schools,"1,851",TWIN SPRINGS ELEM,PK,5,41,,130,,105,123,145,117,137,,,,,,,,,798,0,798
71,Pittsylvania County Public Schools,"1,740",UNION HALL ELEM,PK,5,15,,38,,36,35,53,30,32,,,,,,,,,239,0,239
142,Poquoson City Public Schools,150,POQUOSON ELEM,3,5,,,,,,,159,151,150,,,,,,,,,460,0,460
142,Poquoson City Public Schools,10,POQUOSON HIGH,9,12,,,,,,,,,,,,,171,174,162,191,,698,0,698
142,Poquoson City Public Schools,130,POQUOSON MIDDLE,6,8,,,,,,,,,,174,164,174,,,,,,512,0,512
142,Poquoson City Public Schools,160,POQUOSON PRIMARY,PK,2,0,,129,,111,148,,,,,,,,,,,,388,19,407
121,Portsmouth City Public Schools,"1,766",BRIGHTON ELEM,KG,6,,,80,,74,64,84,63,61,60,,,,,,,,486,0,486
121,Portsmouth City Public Schools,321,CHURCHLAND ACADEMY ELEM,KG,6,,,109,,113,96,70,90,93,90,,,,,,,,661,0,661
121,Portsmouth City Public Schools,650,CHURCHLAND ELEM,KG,6,,,109,,120,130,119,116,107,110,,,,,,,,811,0,811
121,Portsmouth City Public Schools,500,CHURCHLAND HIGH,9,12,,,,,,,,,,,,,423,383,305,342,,"1,453",1,"1,454"
121,Portsmouth City Public Schools,320,CHURCHLAND MIDDLE,7,8,,,,,,,,,,,430,450,,,,,,880,2,882
121,Portsmouth City Public Schools,322,CHURCHLAND PRESCHOOL CTR,PK,PK,158,,,,,,,,,,,,,,,,,158,0,158
121,Portsmouth City Public Schools,160,CHURCHLAND PRIMARY & INTERMEDIATE,KG,6,,,75,,95,72,108,76,92,86,,,,,,,,604,0,604
121,Portsmouth City Public Schools,"1,130",CRADOCK MIDDLE,7,8,,,,,,,,,,,254,285,,,,,,539,0,539
121,Portsmouth City Public Schools,190,DOUGLASS PARK ELEM,KG,6,,,114,,111,108,109,88,91,106,,,,,,,,727,0,727
121,Portsmouth City Public Schools,"1,767",EMILY SPONG PRESCHOOL CENTER,PK,PK,170,,,,,,,,,,,,,,,,,170,0,170
121,Portsmouth City Public Schools,"1,630",HODGES MANOR ELEM,KG,6,0,,84,,81,87,84,80,80,82,,,,,,,,578,0,578
121,Portsmouth City Public Schools,240,I.C. NORCOM HIGH,9,12,,,,,,,,,,,,,320,253,250,247,,"1,070",0,"1,070"
121,Portsmouth City Public Schools,"1,400",JAMES HURST ELEM,KG,6,0,,105,,114,102,94,100,77,74,,,,,,,,666,0,666
121,Portsmouth City Public Schools,230,JOHN TYLER ELEM,KG,6,,,120,,100,105,102,100,70,66,,,,,,,,663,0,663
121,Portsmouth City Public Schools,"1,650",LAKEVIEW ELEM,KG,6,0,,59,,67,65,73,70,43,65,,,,,,,,442,0,442
121,Portsmouth City Public Schools,"1,768",MOUNT HERMON PRESCHOOL CENTER,PK,PK,159,,,,,,,,,,,,,,,,,159,0,159
121,Portsmouth City Public Schools,"1,770",OLIVE BRANCH PRESCHOOL CTR,PK,PK,160,,,,,,,,,,,,,,,,,160,0,160
121,Portsmouth City Public Schools,60,PARK VIEW ELEM,KG,6,,,82,,81,67,83,78,74,78,,,,,,,,543,0,543
121,Portsmouth City Public Schools,290,SIMONSDALE ELEM,KG,6,,,95,,104,90,102,93,112,86,,,,,,,,682,0,682
121,Portsmouth City Public Schools,"8,888",Special Situation Schools,,,,,,,,,,,,,,,,1,,,,1,0,1
121,Portsmouth City Public Schools,"1,769",VICTORY ELEM,KG,6,,,114,,89,86,86,79,63,57,,,,,,,,574,0,574
121,Portsmouth City Public Schools,210,WESTHAVEN ELEM,KG,6,0,,76,,98,95,90,83,67,71,,,,,,,,580,0,580
121,Portsmouth City Public Schools,310,WM. E. WATERS MIDDLE,7,8,,,,,,,,,,,278,294,,,,,,572,0,572
121,Portsmouth City Public Schools,"1,660",WOODROW WILSON HIGH,9,12,,,,,,,,,,,,,396,390,324,322,,"1,432",0,"1,432"
72,Powhatan County Public Schools,21,FLAT ROCK ELEM,PK,5,19,,115,,84,122,113,118,136,,,,,,,,,707,0,707
72,Powhatan County Public Schools,231,POCAHONTAS ELEM,KG,5,18,,97,,105,69,98,94,104,,,,,,,,,585,0,585
72,Powhatan County Public Schools,232,POCAHONTAS MIDDLE,6,6,,,,,,,,,,335,,,,,,,,335,0,335
72,Powhatan County Public Schools,13,POWHATAN ELEM,KG,5,0,,83,,91,86,91,79,90,,,,,,,,,520,0,520
72,Powhatan County Public Schools,11,POWHATAN HIGH,9,12,,,,,,,,,,,,,381,381,341,352,,"1,455",6,"1,461"
72,Powhatan County Public Schools,130,POWHATAN JR. HIGH,7,8,,,,,,,,,,,321,343,,,,,,664,4,668
73,Prince Edward County Public Schools,400,PRINCE EDWARD COUNTY HIGH,9,12,,,,,,,,,,,,,163,190,161,153,,667,0,667
73,Prince Edward County Public Schools,10,PRINCE EDWARD ELEM,PK,4,88,,170,,155,155,161,144,,,,,,,,,,873,0,873
73,Prince Edward County Public Schools,20,PRINCE EDWARD MIDDLE,5,8,,,,,,,,,146,153,144,151,,,,,,594,0,594
74,Prince George County Public Schools,340,DAVID A. HARRISON ELEM,PK,5,23,,105,,79,84,100,77,105,,,,,,,,,573,0,573
74,Prince George County Public Schools,320,J.E.J. MOORE MIDDLE,6,7,,,,,,,,,,473,517,,,,,,,990,0,990
74,Prince George County Public Schools,310,L.L. BEAZLEY ELEM,PK,5,18,,90,,104,93,109,97,124,,,,,,,,,635,0,635
74,Prince George County Public Schools,270,N.B. CLEMENTS JUNIOR HIGH,8,9,,,,,,,,,,,,496,488,,,,,984,0,984
74,Prince George County Public Schools,290,NORTH ELEM,PK,5,24,,121,,108,122,121,123,107,,,,,,,,,726,0,726
74,Prince George County Public Schools,20,PRINCE GEORGE HIGH,9,12,,,,,,,,,,,,,3,510,460,463,,"1,436",0,"1,436"
74,Prince George County Public Schools,300,SOUTH ELEM,PK,5,25,,73,,71,78,76,70,84,,,,,,,,,477,0,477
74,Prince George County Public Schools,280,WILLIAM A. WALTON ELEM,PK,5,23,,96,,99,89,106,116,96,,,,,,,,,625,0,625
75,Prince William County Public Schools,330,A. HENDERSON ELEM,PK,5,0,,93,,120,104,109,114,88,,,,,,,,,628,0,628
75,Prince William County Public Schools,760,ANTIETAM ELEM,PK,5,12,,102,,110,110,102,121,106,,,,,,,,,663,0,663
75,Prince William County Public Schools,200,ASHLAND ELEM,PK,5,17,,118,,122,134,137,142,145,,,,,,,,,815,0,815
75,Prince William County Public Schools,290,BATTLEFIELD HIGH,9,12,17,,,,,,,,,,,,789,763,726,648,,"2,943",6,"2,949"
75,Prince William County Public Schools,670,BEL AIR ELEM,PK,5,18,,83,,93,79,94,93,99,,,,,,,,,559,0,559
75,Prince William County Public Schools,600,BELMONT ELEM,PK,5,15,,87,,71,67,72,62,74,,,,,,,,,448,0,448
75,Prince William County Public Schools,840,BENNETT ELEM,PK,5,0,,98,,120,115,105,124,122,,,,,,,,,684,0,684
75,Prince William County Public Schools,530,BRENTSVILLE DISTRICT HIGH,9,12,,,,,,,,,,,,,240,260,283,273,,"1,056",2,"1,058"
75,Prince William County Public Schools,860,BRISTOW RUN ELEM,PK,5,32,,125,,95,106,108,125,117,,,,,,,,,708,0,708
75,Prince William County Public Schools,950,BUCKLAND MILLS ELEM,PK,5,1,,93,,99,117,128,103,127,,,,,,,,,668,0,668
75,Prince William County Public Schools,920,BULL RUN MIDDLE,6,8,,,,,,,,,,390,398,411,,,,,,"1,199",0,"1,199"
75,Prince William County Public Schools,620,C.A. SINCLAIR ELEM,PK,5,19,,116,,129,139,122,140,112,,,,,,,,,777,0,777
75,Prince William County Public Schools,710,C.D. HYLTON HIGH,9,12,18,,,,,,,,,,,,619,554,547,601,,"2,339",4,"2,343"
75,Prince William County Public Schools,900,CEDAR POINT ELEM,PK,5,,,72,,89,96,94,118,91,,,,,,,,,560,0,560
75,Prince William County Public Schools,"5,010",CHARLES J COLGAN SR HIGH,9,11,13,,,,,,,,,,,,696,484,362,,,"1,555",5,"1,560"
75,Prince William County Public Schools,970,CHRIS YUNG ELEM,PK,5,18,,126,,112,121,117,114,107,,,,,,,,,715,0,715
75,Prince William County Public Schools,660,COLES ELEM,PK,5,5,,52,,75,57,83,87,98,,,,,,,,,457,0,457
75,Prince William County Public Schools,610,DALE CITY ELEM,PK,5,28,,66,,66,91,68,80,79,,,,,,,,,478,0,478
75,Prince William County Public Schools,280,DUMFRIES ELEM,PK,5,28,,83,,78,86,83,95,90,,,,,,,,,543,0,543
75,Prince William County Public Schools,490,E.H. MARSTELLER MIDDLE,6,8,,,,,,,,,,452,471,411,,,,,,"1,334",1,"1,335"
75,Prince William County Public Schools,580,ELIZABETH VAUGHAN ELEM,PK,5,0,,125,,136,140,137,142,120,,,,,,,,,800,0,800
75,Prince William County Public Schools,120,ENTERPRISE ELEM,PK,5,0,,62,,61,68,67,68,74,,,,,,,,,400,0,400
75,Prince William County Public Schools,370,FANNIE W. FITZGERALD ELEM,PK,5,36,,139,,146,146,156,140,145,,,,,,,,,908,0,908
75,Prince William County Public Schools,450,FEATHERSTONE ELEM,PK,5,18,,109,,104,83,97,85,115,,,,,,,,,611,0,611
75,Prince William County Public Schools,870,FOREST PARK HIGH,9,12,,,,,,,,,,,,,618,557,514,520,,"2,209",3,"2,212"
75,Prince William County Public Schools,520,FRED M. LYNN MIDDLE,6,8,,,,,,,,,,350,350,352,,,,,,"1,052",0,"1,052"
75,Prince William County Public Schools,300,FREEDOM HIGH,9,12,33,,,,,,,,,,,,674,629,502,494,,"2,332",0,"2,332"
75,Prince William County Public Schools,960,GAINESVILLE MIDDLE,6,8,,,,,,,,,,462,507,417,,,,,,"1,386",1,"1,387"
75,Prince William County Public Schools,690,GAR-FIELD HIGH,9,12,34,,,,,,,,,,,,667,694,589,637,1,"2,622",1,"2,623"
75,Prince William County Public Schools,630,GEORGE G. TYLER ELEM,PK,5,14,,100,,77,76,85,104,76,,,,,,,,,532,0,532
75,Prince William County Public Schools,640,GEORGE M. HAMPTON MIDDLE,6,8,,,,,,,,,,347,366,339,,,,,,"1,052",0,"1,052"
75,Prince William County Public Schools,770,GEORGE P. MULLEN ELEM,PK,5,67,,129,,120,120,126,120,114,,,,,,,,,796,0,796
75,Prince William County Public Schools,340,GLENKIRK ELEM,PK,5,12,,131,,101,143,118,138,128,,,,,,,,,771,0,771
75,Prince William County Public Schools,510,GRAHAM PARK MIDDLE,6,8,,,,,,,,,,379,340,334,,,,,,"1,053",0,"1,053"
75,Prince William County Public Schools,250,HAYMARKET ELEM,PK,5,21,,136,,137,137,126,134,100,,,,,,,,,791,0,791
75,Prince William County Public Schools,380,HERBERT J. SAUNDERS MIDDLE,6,8,,,,,,,,,,364,404,394,,,,,,"1,162",0,"1,162"
75,Prince William County Public Schools,220,J.W. ALVEY ELEM,PK,5,4,,82,,99,122,117,123,141,,,,,,,,,688,0,688
75,Prince William County Public Schools,130,JOHN F. PATTIE SR. ELEM,PK,5,0,,107,,114,116,109,123,126,,,,,,,,,695,0,695
75,Prince William County Public Schools,70,KERRYDALE ELEM,PK,5,15,,77,,83,83,89,80,99,,,,,,,,,526,0,526
75,Prince William County Public Schools,306,KYLE R. WILSON ELEMENTARY SCHOOL,PK,5,19,,100,,114,110,110,116,90,,,,,,,,,659,0,659
75,Prince William County Public Schools,180,LAKE RIDGE ELEM,PK,5,0,,91,,88,107,89,106,108,,,,,,,,,589,0,589
75,Prince William County Public Schools,720,LAKE RIDGE MIDDLE,6,8,,,,,,,,,,395,435,390,,,,,,"1,220",0,"1,220"
75,Prince William County Public Schools,830,LEESYLVANIA ELEM,PK,5,17,,126,,113,144,131,116,141,,,,,,,,,788,0,788
75,Prince William County Public Schools,460,LOCH LOMOND ELEM,PK,5,18,,97,,84,90,92,97,97,,,,,,,,,575,0,575
